date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2017-01-18,40455.68157021915,52,47711790.0,4.34,177271.0,46,84.2767241953
2017-01-19,219527.37940915863,87,48623248.552338526,4.42,90338.0,65,424.013694
2017-01-20,165242.6018838006,107,49361793.06997743,4.49,111644.0,76,224.5
2017-01-21,133388.793176392,59,48769646.55701754,4.43,109464.0,59,82.28282
2017-01-22,230107.09876855527,83,50438643.21888412,4.59,148974.0,60,406.215
2017-01-23,175975.90554256356,63,51205724.705882356,4.66,127108.0,49,568.7923645578
2017-01-24,3086510.4868933167,123,50158725.72748268,4.56,241846.0,80,209.81335199999998
2017-01-25,32472.592385207103,85,47583690.0,4.33,116659.0,64,53.696544248399995
2017-01-26,268246.0284441563,147,47211543.26086957,4.29,259692.0,102,431.7580660107
2017-01-27,291223.8591872425,165,45360494.25925926,4.12,228350.0,85,997.0399588
2017-01-28,486203.0537938726,141,47497801.69014085,4.32,255334.0,88,812.1168000000001
2017-01-29,70948.42219867754,56,46906320.138248846,4.26,113178.0,48,330.6711994767
2017-01-30,48065.503152244506,70,47504122.46445498,4.32,68844.0,58,107.88552000000001
2017-01-31,131790.88421692094,88,46233276.92307692,4.2,96346.0,67,84.0
2017-02-01,66177.73545496073,68,47242458.24228029,4.29,164978.0,50,428.95709999999997
2017-02-02,49442.19238896192,93,46255126.59367397,4.21,136148.0,52,98.1394214808
2017-02-03,89589.01106204171,112,44958836.19512195,4.09,276453.0,68,97.5297975443
2017-02-04,92156.9014786975,102,45693919.1943128,4.15,175939.0,66,417.4303134965
2017-02-05,199157.24804951187,53,46557469.51807229,4.23,72615.0,50,202.27509671400003
2017-02-06,138462.51521098794,88,45617162.14622642,4.15,190404.0,65,66.37925
2017-02-07,669435.4334405239,107,46714747.67981439,4.25,150490.0,80,214.78924970749998
2017-02-08,229978.99352241968,130,47385363.36244541,4.31,332664.0,90,215.27653081
2017-02-09,1299334.3071874476,143,50348003.46420324,4.58,300312.0,95,172.0092769144
2017-02-10,283338.35953564214,131,47730224.666666664,4.34,169611.0,67,384.4806
2017-02-11,52651.937484807386,56,46218544.315545246,4.2,91268.0,45,237.39311610000001
2017-02-12,79217.62479852112,47,47542962.68456376,4.32,82761.0,47,336.57120000000003
2017-02-13,38826.03688734458,108,49769489.28074246,4.52,210008.0,75,90.62599999999999
2017-02-14,239510.07033573985,145,47508319.66386555,4.32,518341.0,92,646.3368000432
2017-02-15,1034817.6281997463,117,52488175.175257735,4.77,282551.0,87,226.5273
2017-02-16,111429.8449716923,105,53318097.777777776,4.85,219938.0,71,122.511
2017-02-17,342136.1869242853,119,54341877.60162602,4.94,144989.0,96,104.8373828632
2017-02-18,92291.78926434788,69,54280586.08695652,4.93,80608.0,65,197.2
2017-02-19,86337.7493407998,72,55774298.265895955,5.07,124221.0,64,146.523
2017-02-20,51464.15967724851,67,57238737.42574258,5.2,167989.0,56,195.0
2017-02-21,237121.7155865868,172,55306150.86206897,5.03,363361.0,108,308.85387545275006
2017-02-22,76988.05414651001,80,50902758.372093014,4.63,171787.00000000003,57,370.7290492769868
2017-02-23,84678.49361686411,61,51986623.860369615,4.73,99599.00000000001,54,251.52342600000003
2017-02-24,302491.36401398265,201,54012059.70338984,4.91,390417.0,104,764.0960353580001
2017-02-25,108937.9776525618,69,51829783.98734177,4.71,121758.0,59,706.5
2017-02-26,219112.15897426108,235,52335792.83095723,4.76,114914.0,205,10.764739999999998
2017-02-27,116378.6807330468,147,54066556.5,4.92,113106.0,81,98.4
2017-02-28,314774.29328566627,162,52966639.33920704,4.81,277464.0,103,178.69902394629997
2017-03-01,275475.7659515221,157,49897194.28571428,4.54,497785.0,98,908.0
2017-03-02,968081.2775380686,341,55539235.98615917,5.05,1447440.0,194,713.032534868
2017-03-03,643836.5441588971,215,63688890.41811847,5.79,291826.0,127,699.762529098
2017-03-04,282737.43419366877,161,62939090.62836625,5.72,182986.0,107,376.6048
2017-03-05,1297702.4822700517,133,60819645.957446806,5.53,391595.0,73,665.2037
2017-03-06,1693691.337270516,206,67523595.8123953,6.14,252441.99999999997,141,395.87073613639996
2017-03-07,166339.24748551616,156,65865748.819444455,5.99,227350.0,85,598.99997005
2017-03-08,791779.5706139989,129,63042011.377358496,5.73,137622.0,81,239.283330255
2017-03-09,765162.2160168984,114,58285291.77330896,5.3,213755.0,62,316.15875824349996
2017-03-10,956345.704809769,187,60078178.695652165,5.46,622053.0,96,708.6533999999999
2017-03-11,997203.7258780814,194,65402054.069767445,5.95,561870.0,112,357.44361650025
2017-03-12,636467.0480564291,256,66263151.55737705,6.02,953843.0,170,292.97768779999996
2017-03-13,2239784.7501613447,551,80698015.2,7.34,2331790.0,285,768.7108967
2017-03-14,1115994.4927623565,363,85140203.44086023,7.74,1309670.0,190,471.97973215440004
2017-03-15,1457175.644527456,409,91817485.1,8.35,1723790.0,232,382.0430944
2017-03-16,5048676.548219614,768,111229461.75,10.11,4754740.0,380,1010.9998989
2017-03-17,3211403.8180050235,538,105411561.83168317,9.58,3309910.0,304,388.7908068574
2017-03-18,1818153.6663567093,389,88314510.24637681,8.03,1466830.0,221,551.9821999999999
2017-03-19,1186031.539604479,425,75493209.56109133,6.86,1571220.0,232,540.9134926496
2017-03-20,902826.9664294238,274,92866924.71720818,8.44,1111630.0,170,426.93400302659995
2017-03-21,642777.3422771452,259,91659843.30518699,8.33,856129.0,169,449.05164579800004
2017-03-22,1249998.3894380264,334,91393370.94771244,8.31,1167340.0,184,824.6231434167
2017-03-23,1625666.0623680884,399,99769786.13076098,9.07,1176020.0,237,417.6735
2017-03-24,1575557.2387213504,476,102640910.8305648,9.33,1799519.9999999998,240,799.1289786671999
2017-03-25,1550774.3304794375,427,98412970.38288288,8.95,1586840.0,237,963.8254999999999
2017-03-26,834806.4453597825,291,97167272.10767467,8.83,1110610.0,170,556.5939061718
2017-03-27,1280101.0593049214,241,96468826.13938054,8.77,584475.0,174,148.12861225359998
2017-03-28,859250.5871283066,237,99965713.58862144,9.09,503268.0,183,314.5650372594
2017-03-29,831186.7921320448,297,100469782.82023683,9.13,794146.0,209,196.03738609400003
2017-03-30,888066.3747689902,394,101979344.68277945,9.27,1274060.0000000002,244,462.26675428695
2017-03-31,2353757.0501939566,905,109265979.47635137,9.93,5266820.0,521,517.360660002
2017-04-01,1158742.8609425512,452,127691770.18239494,11.61,2141410.0,285,422.6039419499999
2017-04-02,1660962.2480030905,443,138321546.37931034,12.58,2509100.0,260,1156.94201692
2017-04-03,1597843.0797763218,527,127557274.20814477,11.6,1912630.0,327,687.2044159999999
2017-04-04,2176713.3519789292,330,120273404.33212996,10.93,1433810.0000000002,207,376.77143376595
2017-04-05,981193.6481633976,371,121323006.91642651,11.03,976258.0,239,297.4789897
2017-04-06,487747.33707067475,390,114470438.00383876,10.41,1446370.0,238,280.54944795
2017-04-07,327614.2807153811,305,114402515.60209423,10.4,566367.0,200,208.0
2017-04-08,433204.2587642449,241,104929358.49397588,9.54,503616.0,143,95.39999999999999
2017-04-09,342924.0143473597,236,109345450.64805584,9.94,658434.0,151,222.0662497109
2017-04-10,279667.3614557104,222,110380150.0,10.03,492711.0,152,220.37108269055
2017-04-11,193900.34812272844,203,111465409.73187687,10.13,490393.0,152,101.30000000000001
2017-04-12,726470.7227694185,203,110754280.51087984,10.07,602269.0,139,472.1823
2017-04-13,452744.2790767895,268,116528536.389414,10.59,650307.0,171,405.304022355
2017-04-14,811345.7865572126,228,116733730.31423289,10.61,1100920.0,131,1050.3899999999999
2017-04-15,331322.51284462196,257,118670113.66843033,10.79,935138.0,145,217.3387619
2017-04-16,1052955.3673422155,338,124280203.68818107,11.3,1621120.0,181,279.8635631
2017-04-17,394146.26081575954,299,131304442.6395939,11.94,1669100.0,170,287.167464813
2017-04-18,296013.1304171806,292,129021748.68105517,11.73,628901.0,208,189.623998824
2017-04-19,488728.1115818838,343,137593905.26315787,12.51,914477.0,216,244.3475014938
2017-04-20,991618.2007948884,372,131300621.16402116,11.94,1059140.0,235,299.09694029999997
2017-04-21,544838.4823221293,397,124747859.40594059,11.34,881967.9999999999,247,549.323959275
2017-04-22,899651.4171822576,400,121751870.47146402,11.07,1260710.0,222,575.63994465
2017-04-23,3728600.0638154554,480,133243074.40068494,12.11,1410770.0,272,854.91773117485
2017-04-24,3920718.4250807124,813,128725125.81344901,11.7,7030540.0,470,585.0
2017-04-25,3168612.4597689076,682,151748984.3166542,13.8,3633120.0,368,504.09128382
2017-04-26,1162201.9663842353,473,147491401.41843972,13.41,2371140.0,268,670.5
2017-04-27,4870585.16802593,548,139649566.7870036,12.7,2369970.0,319,380.999873
2017-04-28,5405958.3278478645,879,152061086.4864865,13.82,3362230.0,519,232.77506687240003
2017-04-29,5735856.020158517,839,158278733.8078292,14.39,3735860.0,546,194.99834476290002
2017-04-30,7627234.2053100765,1090,186269953.9928486,16.93,4509700.0,672,245.6664168142511
2017-05-01,4516688.797610352,1349,186152632.18534753,16.92,8058160.0,786,548.2080000000001
2017-05-02,6104326.530278271,978,175773604.12371135,15.98,3487100.0,616,321.3578
2017-05-03,2573780.852949699,867,181222229.1891892,16.47,4014970.0,552,276.7955403978
2017-05-04,2201266.630107369,874,183277935.6361543,16.66,4134100.0,584,416.57575710170005
2017-05-05,2594309.616501051,784,191037671.93698952,17.37,4107070.0,578,355.8857530725
2017-05-06,1450522.841776711,810,189230014.7308782,17.2,2035500.0,588,171.828
2017-05-07,1410277.5840260973,828,194104979.7101449,17.65,3649990.0,611,192.09258406624997
2017-05-08,5035857.444833363,948,189016948.36112708,17.18,3917640.0,668,320.8781395096
2017-05-09,3138418.265845919,998,191405686.27450982,17.4,3846460.0,644,347.99991299999994
2017-05-10,1213831.4393017609,1026,184581087.68414852,16.78,2365580.0,599,208.039897343
2017-05-11,1587284.6742145934,1056,186887883.46545863,16.99,3103420.0,653,247.93830396155
2017-05-12,1078805.806187705,543,193815365.92946804,17.62,1707730.0000000002,408,228.835106249
2017-05-13,2674819.7837523813,582,183555959.82694688,16.69,1309960.0,401,267.03991655000004
2017-05-14,688338.3056588995,519,178439941.05882353,16.22,874532.0,376,161.8756
2017-05-15,2036742.5323213632,699,187299482.58145365,17.03,1240320.0,487,165.70367946470003
2017-05-16,1432423.174224435,615,175883824.08707866,15.99,2321290.0,457,177.5450863641
2017-05-17,2534407.6986303343,827,156546231.23784834,14.23,2239180.0,566,258.4354750251
2017-05-18,2672689.91279993,660,169883685.31994984,15.44,1781730.0,472,173.7767143348
2017-05-19,1941578.2188362405,848,174861866.23453155,15.9,3078290.0,603,373.3100367735
2017-05-20,1278780.6746796777,857,186477622.2222222,16.95,2617600.0,614,212.80585687949997
2017-05-21,2220305.6277894084,1106,192596685.94470048,17.51,3278600.0,760,175.10000000000002
2017-05-22,4210636.204346876,1098,190949391.1111111,17.36,6351000.0,764,327.434673048
2017-05-23,6908841.65921223,2477,216569123.8554217,19.69,25666499.999999996,1542,345.5657559068
2017-05-24,5906564.589507724,1702,320448869.6356275,29.13,11059100.0,1237,256.1143842315
2017-05-25,4120150.017334646,1517,297513343.457944,27.05,9025780.0,1061,270.5
2017-05-26,4368562.328673111,995,260176003.1803725,23.65,4050870.0,755,203.741736044
2017-05-27,2980130.230735378,912,242485360.51206306,22.04,5196210.0,615,443.8881504688
2017-05-28,6275233.2789219245,1030,224670824.00393513,20.42,6728600.0,617,430.28646475040006
2017-05-29,8485134.695771052,1028,225141200.42633823,20.47,4715440.0,632,284.89074160095
2017-05-30,2001716.8567899894,1081,232320000.0,21.12,4205910.0,787,182.6321019072
2017-05-31,2720794.3567131814,1012,223068764.2857143,20.28,3648109.9999999995,801,154.0365902322
2017-06-01,1632614.8351130767,967,241687218.7342833,21.97,4479050.0,736,170.5435429438
2017-06-02,8119089.504928895,981,259726762.24283984,23.61,4688710.0,714,258.9799780917
2017-06-03,3410205.4128297796,1263,273549132.7231121,24.87,4635790.0,813,256.2000971322
2017-06-04,8621257.644011667,1154,287952156.62983423,26.18,4559000.0,825,239.6668432697
2017-06-05,3990936.005904297,1454,320268837.7777778,29.12,8252820.0,1009,236.65614336
2017-06-06,3676650.149846497,1333,315218481.17330146,28.66,6283340.0,994,200.62
2017-06-07,10285213.086161504,1963,370358077.05589694,33.67,12084200.0,1345,251.0901401554
2017-06-08,3508837.1564521706,1021,378128923.35396737,34.38,4309520.0,810,195.86604427560002
2017-06-09,3757895.419575138,1210,393018501.17027503,35.73,4278080.0,886,214.96619888549998
2017-06-10,4742252.166618815,1427,379512368.8888889,34.5,6795880.0,1060,205.896
2017-06-11,2242607.0683412342,1166,370322854.0260509,33.67,4817660.0,1008,172.4878062999
2017-06-12,2669017.0146493562,1024,370956549.6503496,33.72,6312970.0,985,205.379439204
2017-06-13,2687943.821792834,918,346302022.6529376,31.48,4655540.0,755,199.6231659062
2017-06-14,3412270.5486829383,1171,363865720.8633093,33.08,5341830.0,977,207.0777966668
2017-06-15,3900299.0656037806,1057,337158383.8365897,30.65,6592890.0,757,245.32259999999997
2017-06-16,2207925.3825689433,920,308834892.35048676,28.08,4101539.9999999995,676,246.800297952
2017-06-17,4280246.099458766,1023,315917967.70665807,28.72,3351620.0,756,167.83736488079998
2017-06-18,1561085.0168936267,923,342334823.98401064,31.12,2721270.0,731,185.7354655848
2017-06-19,2970895.451578416,1175,330268354.3624161,30.02,4385850.0,835,333.5222
2017-06-20,1424164.1608659772,687,360557261.7988716,32.78,4936620.0,626,255.476612413
2017-06-21,1671264.2670776814,453,330926828.0289955,30.08,3706710.0,378,180.1792
2017-06-22,5099488.924425203,777,318922831.5841913,28.99,3704940.0,521,227.2501565763
2017-06-23,5359671.530398591,864,331470288.9955214,30.13,5321540.0,613,285.53963696119996
2017-06-24,1904916.473125493,750,343795568.49082255,31.25,2494470.0,589,161.2880615625
2017-06-25,2717984.1179881073,919,321520810.1464809,29.23,3650130.0,617,584.6
2017-06-26,3659694.8481999217,1167,307723805.5643879,27.97,5080110.0,763,419.51731929259995
2017-06-27,4711810.246412237,841,276725405.0,25.16,3498930.0,630,251.66331514
2017-06-28,1951451.040903183,953,284532503.2407408,25.87,3195240.0,699,161.15583993860002
2017-06-29,1876421.7342880452,683,308969200.3739716,28.09,2523550.0,535,168.0910538222
2017-06-30,2748888.8319474463,934,295246304.0569395,26.84,5802360.0,634,268.3998658
2017-07-01,1873130.056094971,640,309746232.8888889,28.16,2685960.0,470,260.60423347200003
2017-07-02,995576.6716188117,403,272120287.22836447,24.74,2190010.0,262,264.0149333740716
2017-07-03,3991110.56655426,837,287799008.1334724,26.16,3095940.0,606,276.8424829152
2017-07-04,4138257.977287461,933,315421512.34119785,28.67,3108570.0,609,292.22334430800004
2017-07-05,3007777.820973276,727,301912930.24553573,27.45,1528700.0,499,264.4204217625
2017-07-06,8373662.1535263,782,295952724.0,26.9,1421290.0,545,77.50368900699999
2017-07-07,16398780.126847863,937,304900165.6548135,27.72,6058040.0,551,385.3077228
2017-07-08,3460259.2124969917,929,254054489.55223882,23.1,6582240.0,536,435.07173171
2017-07-09,2230854.629060848,712,258486077.19928187,23.5,2982550.0,478,235.467579735
2017-07-10,3247538.125216211,971,245188537.9248658,22.29,7106180.0,625,312.06
2017-07-11,4831880.495290755,1263,182346799.75728154,16.58,5423900.0,751,477.39753103259994
2017-07-12,1409203.4482090392,849,181196642.6470588,16.47,4061640.0,621,155.1379383144
2017-07-13,2335257.7404690357,996,233242089.75609756,21.2,5380170.0,606,299.3205528
2017-07-14,3314933.488572182,862,225026460.73997945,20.46,3419960.0,503,360.756176682
2017-07-15,1762176.6742042284,808,213321400.3816794,19.39,2624840.0,538,178.70146998619998
2017-07-16,2051850.2259582141,735,201568998.00498757,18.32,3443290.0,504,183.2
2017-07-17,1139922.1504764669,609,176110000.00000003,16.01,2317970.0,461,95.95220130790001
2017-07-18,1973177.1333436987,633,200220522.80881596,18.2,3111420.0,467,264.8906442
2017-07-19,2975298.1211348413,835,215105989.34911245,19.55,3189000.0,528,175.7545
2017-07-20,975059.9553922284,746,186150495.85253456,16.92,2697430.0,585,101.87569562400002
2017-07-21,1586362.171413689,924,216182133.3002973,19.65,2134590.0,701,78.63946240725
2017-07-22,1288221.8137186687,674,222663828.38529548,20.24,2444950.0,473,202.39999999999998
2017-07-23,828935.1536622777,565,236138585.4631829,21.47,1767280.0,405,107.35
2017-07-24,725625.2773482676,475,230773616.04426,20.98,1032419.9999999999,359,129.529626252
2017-07-25,2814546.5389724853,683,237727139.37881306,21.61,2262860.0,513,246.354
2017-07-26,1384604.4310816557,569,197653663.63636366,17.97,2066290.0,379,186.91076691179998
2017-07-27,1795487.7924074312,670,200426618.16180512,18.22,1546590.0,451,95.03963480479999
2017-07-28,1007600.1721237066,168,200114443.80453753,18.19,2413390.0,161,413.6256763706057
2017-07-29,84899.51233658087,111,188817476.56072646,17.17,1149140.0,110,85.85000000000001
2017-07-30,1669149.4729107409,334,192853543.19767442,17.53,593696.0,237,191.13642670000002
2017-07-31,1250003.9873030027,382,189891586.9281046,17.26,1464280.0,235,334.08379201630004
2017-08-01,5845878.919987765,327,183908828.71341798,16.72,1379370.0000000002,212,441.7809380952
2017-08-02,2896130.8907451015,350,199037217.9661017,18.09,1332180.0,240,262.1241
2017-08-03,2586728.6668089023,757,194046702.59067357,17.64,2725760.0,426,401.7110505156
2017-08-04,746698.9890190782,446,190869811.41868514,17.35,999053.0,312,175.8332479525
2017-08-05,1249606.3056236426,648,191266940.93291408,17.39,2332570.0,486,58.5486234804
2017-08-06,1159672.6188000431,602,210511143.70057988,19.14,1362730.0,423,166.47725495940003
2017-08-07,1242759.878905675,586,208014388.39662445,18.91,1916400.0,437,197.97237892889999
2017-08-08,1242566.6610440733,1051,207419859.0844738,18.86,3633500.0,773,83.6300466596
2017-08-09,3114311.924467195,987,233484754.20519593,21.23,4242530.0,712,212.3
2017-08-10,2962247.0235109986,1074,250052009.68309858,22.73,5357330.0,748,201.88932994910002
2017-08-11,1365982.4096696398,916,249245559.80392158,22.66,2245780.0,651,178.183055534
2017-08-12,2241876.077990488,1041,246073259.20529804,22.37,3119759.9999999995,703,138.6154859977
2017-08-13,1894180.098487042,749,248876959.22518158,22.63,2295810.0,543,263.09361959259996
2017-08-14,1599829.655249438,831,227457206.4128256,20.68,1458730.0,616,127.24281884599999
2017-08-15,2366820.043209156,774,219161697.43101808,19.92,3052560.0,551,199.20000000000002
2017-08-16,997119.9090683458,646,232136892.94062647,21.1,1640179.9999999998,501,179.545072032
2017-08-17,699991.2075450872,697,235502980.32786885,21.41,1754790.0,547,149.8697859
2017-08-18,3008585.7213166533,699,221132361.73549405,20.1,2283780.0,499,100.299
2017-08-19,1083261.1361880833,577,210700358.8504578,19.15,1307160.0,478,123.609693462
2017-08-20,585848.8665236913,543,215321329.5863747,19.57,1392230.0,440,118.4510387962
2017-08-21,2084991.5974451953,886,225065124.3169399,20.46,3491570.0,651,130.8433368
2017-08-22,1654427.4812642857,792,242419492.85714284,22.04,2789520.0,595,220.39999999999998
2017-08-23,1339614.276196854,791,233635751.99999997,21.24,2429740.0,609,110.36157231599998
2017-08-24,1204506.4474639557,641,242851525.14112023,22.08,1880160.0,513,160.95970650239997
2017-08-25,6594093.248513814,1239,253215009.45999208,23.02,6210960.0,818,95.1964459886
2017-08-26,7990852.27323742,1328,279757498.88135594,25.43,11542300.0,814,318.1530317846
2017-08-27,8467717.37221798,994,326861579.69978553,29.72,4937900.0,708,253.21005270700002
2017-08-28,6044062.825604369,1342,308746384.70363295,28.07,12509800.0,860,140.35
2017-08-29,2999888.99372903,899,290323566.2280702,26.39,4487220.0,689,139.99325055170002
2017-08-30,1968772.2933996844,992,275635886.6003976,25.06,3091340.0,747,148.09211535859998
2017-08-31,1777724.1821302592,1050,276150276.1760243,25.1,3151520.0,775,95.80140121755723
2017-09-01,3256976.598978332,956,288664230.01049316,26.24,3488820.0,709,171.18533413449802
2017-09-02,2360243.4710676577,1042,313361557.01320136,28.49,3279910.0,735,92.24000989665
2017-09-03,558551.2852473219,612,267311803.69329587,24.3,2046420.0000000002,488,64.07910461700001
2017-09-04,3047114.4662183085,715,274397861.7148098,24.94,3414020.0000000005,580,109.2868306
2017-09-05,1508125.6023548865,629,240681049.17175236,21.88,1943400.0,498,93.5138503036
2017-09-06,2071788.6810101843,820,251891529.21395543,22.9,1940990.0000000002,619,114.3855
2017-09-07,882155.4865720223,871,260124848.8860866,23.65,1411680.0,669,47.3
2017-09-08,725212.5840711064,674,261609377.8077269,23.78,2058090.0,540,77.786557059
2017-09-09,1107227.6761382231,845,245307706.9120287,22.3,880273.0,706,133.8
2017-09-10,798026.2395353726,571,244178469.6055684,22.2,1326850.0,438,83.652921564
2017-09-11,826465.7733676793,508,237453672.65774375,21.59,807297.0,408,86.17180277669999
2017-09-12,625241.6724953429,610,230456512.95336786,20.95,962593.0,461,42.52111858175
2017-09-13,1190893.3893697686,623,232909584.5070423,21.17,3667200.0,499,174.6522883
2017-09-14,1778579.4373795374,707,226115514.21319795,20.56,1800320.0,496,39.14803152855953
2017-09-15,553218.3725951575,635,175049188.47624248,15.91,1844750.0,501,68.50352790000001
2017-09-16,404772.2146927201,455,201574086.7572156,18.33,662667.0,385,38.3373308253
2017-09-17,2055988.6658630825,534,193792531.17913833,17.62,2144090.0,387,72.74730636
2017-09-18,1082275.0111455882,628,193714073.8170347,17.61,1030230.0,491,53.59535217225
2017-09-19,686123.4739915913,534,209534107.80065003,19.05,768860.9999999999,441,69.16647149025
2017-09-20,542315.8208926466,295,203318458.3783784,18.48,554121.0,254,194.96400000000003
2017-09-21,1419035.8458472788,504,202526550.72971395,18.41,1114830.0,367,55.230000000000004
2017-09-22,305984.94556331687,374,188283465.2557319,17.12,340706.0,282,23.842926416
2017-09-23,202965.28058032884,347,186797640.3333333,16.98,401045.99999999994,284,21.2060985432
2017-09-24,445623.2832923526,345,197955605.38116592,18.0,545368.0,277,23.49421487603298
2017-09-25,647616.2802313607,375,195950619.29824564,17.81,623948.0,315,26.376180957099997
2017-09-26,287099.3875777207,427,206768133.90010625,18.8,397769.0,364,35.72
2017-09-27,897392.4978123881,673,206656504.00381315,18.79,1632240.0,466,26.736086564799997
2017-09-28,1607324.138074294,646,230547554.1160594,20.96,2030560.0000000002,466,104.6952
2017-09-29,705660.2316744073,324,244222479.65116277,22.2,1184250.0,294,89.190830445
2017-09-30,549208.4489241525,498,227933982.82208586,20.72,706371.0,362,12.3991161168
2017-10-01,765504.6278213211,423,233394014.23039687,21.22,496431.0,333,31.6266096952
2017-10-02,693590.1126444937,501,227276425.60660815,20.66,789546.9999999999,385,58.560088220000004
2017-10-03,359447.8059675825,415,213026158.436214,19.37,786054.9999999999,357,33.8760300983
2017-10-04,527841.618311465,248,214192556.0821485,19.47,571388.0,212,154.5918
2017-10-05,487758.16809603217,447,209138584.96319667,19.01,657037.0,335,37.8299
2017-10-06,530060.3532163862,618,209155852.77919433,19.01,722235.0000000001,428,19.009809900000004
2017-10-07,1013434.5630293613,546,216275040.43715847,19.66,1104820.0,409,48.4276773465
2017-10-08,651992.9122459404,458,221093061.71548116,20.1,723733.0,363,35.731185693
2017-10-09,797937.785353511,346,210237146.71532848,19.11,924576.0,288,171.41093413079997
2017-10-10,342271.5384683454,508,195833380.92701122,17.8,692292.0,402,32.824821758
2017-10-11,535641.5841236808,443,207050035.14239657,18.82,493703.0,366,37.64
2017-10-12,1085445.3512342267,503,204817752.934723,18.62,1701010.0,427,53.998000000000005
2017-10-13,1567806.5933061796,741,200790412.132753,18.25,1179910.0,564,97.95983040499999
2017-10-14,683264.0520606369,551,202301742.42744064,18.39,653761.0,427,52.063160849700004
2017-10-15,223517.74548289986,467,209716039.87138265,19.07,480545.0,390,31.119451775300004
2017-10-16,321216.88964857196,505,205911370.56050286,18.72,930751.0,418,58.0318128
2017-10-17,464741.0434709319,522,209901324.70588234,19.08,576251.0,432,73.75992192
2017-10-18,892015.0416600094,470,205913263.24972737,18.72,779130.0,359,54.8496
2017-10-19,312740.209671535,379,201961112.72727275,18.36,578350.0,315,60.5548174212
2017-10-20,630699.1699735534,468,199285947.6082005,18.12,950119.0,350,43.784955452400006
2017-10-21,385649.21884980996,404,191919224.16864607,17.45,667841.0,335,103.14550322049999
2017-10-22,179792.72046978775,360,185421477.1513353,16.86,526437.0,309,20.4542140413
2017-10-23,538603.0626814376,489,185293445.54941684,16.84,893583.0,401,53.625941645599994
2017-10-24,887432.9016401684,638,177277828.76557192,16.12,1311980.0,479,83.5166643818
2017-10-25,570721.2294537721,494,195188948.1605351,17.74,730846.0,378,56.590599999999995
2017-10-26,522476.8508229889,393,197682147.31843576,17.97,540067.0,342,17.97
2017-10-27,258965.79617514255,433,197190643.95667046,17.93,482746.0,381,17.93
2017-10-28,1049398.9583769715,362,193273357.32484075,17.57,391903.0,314,18.4417494303
2017-10-29,376051.443939374,420,189864290.62146896,17.26,634587.0,347,17.26
2017-10-30,955677.0885071204,487,194844037.85672683,17.71,739091.0,401,30.8154
2017-10-31,567599.600719344,498,188378580.78453666,17.13,949978.0,410,26.59197639135
2017-11-01,1748647.8635023236,731,192534070.79646018,17.5,3938990.0,507,63.7
2017-11-02,830884.263238593,470,185792296.53893697,16.89,1498460.0,364,84.1408702683
2017-11-03,796689.255086016,754,178400987.2125631,16.22,1476930.0,519,16.4436337366
2017-11-04,567919.2768811801,390,195663039.2652124,17.79,748167.0,324,98.7834107586
2017-11-05,600530.0987776356,534,191431112.58278143,17.4,2101850.0,401,29.579912999999998
2017-11-06,319934.3652069622,442,183789322.73534635,16.71,907617.0,364,35.23666967565
2017-11-07,711874.2259172138,722,185820528.87323946,16.89,1457810.0,448,18.7863115758
2017-11-08,1444167.3293823495,600,187705945.04896626,17.06,2138860.0,461,65.5219864696
2017-11-09,5623895.217914767,733,202368242.67782423,18.4,1837380.0,585,92.0
2017-11-10,674741.9544812015,685,209828983.3804409,19.08,1754170.0,557,78.708769254
2017-11-11,674094.8414015416,416,193745103.9538715,17.61,1330620.0,389,90.4816044729
2017-11-12,1508983.062189355,598,200438376.61891118,18.22,1919200.0,490,109.32
2017-11-13,720929.0317627786,399,191349603.9495337,17.4,870775.0,343,89.20466908799999
2017-11-14,626434.1241385796,364,201236937.22163308,18.29,1003900.0,291,282.045078794017
2017-11-15,904468.9246984627,450,208228916.59729448,18.93,1250130.0,387,97.91446288274999
2017-11-16,756271.8324950647,554,213057073.60970676,19.37,1432180.0,463,100.75338893880001
2017-11-17,1110513.6177906243,509,217668524.8701973,19.79,1267730.0,424,157.3305
2017-11-18,307565.19272048806,370,211380372.1377913,19.22,815249.0,324,65.32345509899999
2017-11-19,535910.535298104,491,217019255.94059405,19.73,1138730.0,408,123.61865514520001
2017-11-20,619391.939683167,501,222527879.65697953,20.23,1176890.0,441,121.2684329661
2017-11-21,490936.3750489395,1721,230306206.62565076,20.94,1387669.9999999998,771,3.3176506776
2017-11-22,3954891.0888747424,1522,232554811.46496817,21.14,7935880.0,1080,82.4458943
2017-11-23,7213302.468324699,2249,276158552.27008146,25.11,20368900.0,1466,140.43944581469998
2017-11-24,1967408.7770186642,943,283211307.3555166,25.75,5688400.0,684,102.6714513725
2017-11-25,5245252.533353389,1047,313968801.83486235,28.54,3557430.0,800,126.23344715459999
2017-11-26,1373952.3503446633,912,311647179.1620727,28.33,2298210.0,802,75.00860442
2017-11-27,6139077.467326919,1039,300046634.6073662,27.28,3464660.0,826,69.1470983104
2017-11-28,2383723.8183837035,957,317655528.8515406,28.88,2991360.0,742,144.1112
2017-11-29,2912088.7015537443,1261,313289031.96046126,28.48,5518380.0,924,56.96
2017-11-30,1185521.084423771,967,270708959.2079969,24.61,2354800.0,721,28.301499999999997
